Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,STATE
10948,1/25/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4908,62,4993,ANDAMAN AND NICOBAR ISLANDS
10949,1/25/2021,8:00 AM,Arunachal Pradesh,-,-,16745,56,16819,ARUNACHAL PRADESH
10950,1/25/2021,8:00 AM,Assam,-,-,213591,1078,216992,ASSAM
10951,1/25/2021,8:00 AM,Bihar,-,-,254991,1479,258787,BIHAR
10952,1/25/2021,8:00 AM,Chandigarh,-,-,20248,334,20718,CHANDIGARH
10953,1/25/2021,8:00 AM,Chhattisgarh,-,-,288066,3617,296626,CHHATTISGARH
10954,1/25/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3386,2,3394,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
10955,1/25/2021,8:00 AM,Delhi,-,-,621375,10808,633924,DELHI
10956,1/25/2021,8:00 AM,Goa,-,-,51335,761,52920,GOA
10957,1/25/2021,8:00 AM,Gujarat,-,-,250056,4376,259097,GUJARAT
10958,1/25/2021,8:00 AM,Haryana,-,-,262682,3010,267203,HARYANA
10959,1/25/2021,8:00 AM,Himachal Pradesh,-,-,55801,973,57210,HIMACHAL PRADESH
10960,1/25/2021,8:00 AM,Jammu and Kashmir,-,-,120987,1929,124019,JAMMU AND KASHMIR
10961,1/25/2021,8:00 AM,Jharkhand,-,-,116402,1063,118286,JHARKHAND
10962,1/25/2021,8:00 AM,Karnataka,-,-,916325,12197,936051,KARNATAKA
10963,1/25/2021,8:00 AM,Kerala,-,-,813550,3607,890278,KERALA
10964,1/25/2021,8:00 AM,Lakshadweep,-,-,0,0,59,LAKSHADWEEP
10965,1/25/2021,8:00 AM,Ladakh,-,-,9493,129,9687,LADAKH
10966,1/25/2021,8:00 AM,Madhya Pradesh,-,-,245697,3789,253657,MADHYA PRADESH
10967,1/25/2021,8:00 AM,Maharashtra,-,-,1912264,50785,2009106,MAHARASHTRA
10968,1/25/2021,8:00 AM,Manipur,-,-,28416,369,28986,MANIPUR
10969,1/25/2021,8:00 AM,Meghalaya,-,-,13475,146,13732,MEGHALAYA
10970,1/25/2021,8:00 AM,Mizoram,-,-,4289,9,4351,MIZORAM
10971,1/25/2021,8:00 AM,Nagaland,-,-,11885,88,12076,NAGALAND
10972,1/25/2021,8:00 AM,Odisha,-,-,331144,1905,334300,ODISHA
10973,1/25/2021,8:00 AM,Puducherry,-,-,37927,645,38860,PUDUCHERRY
10974,1/25/2021,8:00 AM,Punjab,-,-,164119,5555,166375,PUNJAB
10975,1/25/2021,8:00 AM,Rajasthan,-,-,310747,2758,316652,RAJASTHAN
10976,1/25/2021,8:00 AM,Sikkim,-,-,5811,133,6071,SIKKIM
10977,1/25/2021,8:00 AM,Tamil Nadu,-,-,817520,12316,834740,TAMIL NADU
10978,1/25/2021,8:00 AM,Telengana,-,-,288577,1590,293401,TELENGANA
10979,1/25/2021,8:00 AM,Tripura,-,-,32922,391,33345,TRIPURA
10980,1/25/2021,8:00 AM,Uttarakhand,-,-,92284,1631,95640,UTTARAKHAND
10981,1/25/2021,8:00 AM,Uttar Pradesh,-,-,583014,8617,598713,UTTAR PRADESH
10982,1/25/2021,8:00 AM,West Bengal,-,-,551665,10115,568103,WEST BENGAL
10983,1/26/2021,8:00 AM,Andhra Pradesh,-,-,878528,7149,887066,ANDHRA PRADESH
10984,1/26/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4917,62,4994,ANDAMAN AND NICOBAR ISLANDS
10985,1/26/2021,8:00 AM,Arunachal Pradesh,-,-,16749,56,16820,ARUNACHAL PRADESH
10986,1/26/2021,8:00 AM,Assam,-,-,213674,1078,217017,ASSAM
10987,1/26/2021,8:00 AM,Bihar,-,-,255019,1483,258861,BIHAR
10988,1/26/2021,8:00 AM,Chandigarh,-,-,20273,334,20749,CHANDIGARH
10989,1/26/2021,8:00 AM,Chhattisgarh,-,-,288582,3630,297108,CHHATTISGARH
10990,1/26/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3387,2,3394,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
10991,1/26/2021,8:00 AM,Delhi,-,-,621565,10813,634072,DELHI
10992,1/26/2021,8:00 AM,Goa,-,-,51448,762,52977,GOA
10993,1/26/2021,8:00 AM,Gujarat,-,-,250763,4379,259487,GUJARAT
10994,1/26/2021,8:00 AM,Haryana,-,-,262929,3014,267321,HARYANA
10995,1/26/2021,8:00 AM,Himachal Pradesh,-,-,55864,973,57245,HIMACHAL PRADESH
10996,1/26/2021,8:00 AM,Jammu and Kashmir,-,-,121070,1929,124083,JAMMU AND KASHMIR
10997,1/26/2021,8:00 AM,Jharkhand,-,-,116524,1064,118360,JHARKHAND
10998,1/26/2021,8:00 AM,Karnataka,-,-,917361,12200,936426,KARNATAKA
10999,1/26/2021,8:00 AM,Kerala,-,-,819156,3624,893639,KERALA
11000,1/26/2021,8:00 AM,Lakshadweep,-,-,0,0,67,LAKSHADWEEP
11001,1/26/2021,8:00 AM,Ladakh,-,-,9504,129,9687,LADAKH
11002,1/26/2021,8:00 AM,Madhya Pradesh,-,-,246558,3791,253857,MADHYA PRADESH
11003,1/26/2021,8:00 AM,Maharashtra,-,-,1915344,50815,2010948,MAHARASHTRA
11004,1/26/2021,8:00 AM,Manipur,-,-,28442,369,28997,MANIPUR
11005,1/26/2021,8:00 AM,Meghalaya,-,-,13484,146,13734,MEGHALAYA
11006,1/26/2021,8:00 AM,Mizoram,-,-,4298,9,4356,MIZORAM
11007,1/26/2021,8:00 AM,Nagaland,-,-,11895,88,12079,NAGALAND
11008,1/26/2021,8:00 AM,Odisha,-,-,331284,1906,334430,ODISHA
11009,1/26/2021,8:00 AM,Puducherry,-,-,37953,645,38878,PUDUCHERRY
11010,1/26/2021,8:00 AM,Punjab,-,-,164377,5560,172089,PUNJAB
11011,1/26/2021,8:00 AM,Rajasthan,-,-,311117,2760,316845,RAJASTHAN
11012,1/26/2021,8:00 AM,Sikkim,-,-,5824,133,6072,SIKKIM
11013,1/26/2021,8:00 AM,Tamil Nadu,-,-,818147,12320,835280,TAMIL NADU
11014,1/26/2021,8:00 AM,Telengana,-,-,288926,1592,293590,TELENGANA
11015,1/26/2021,8:00 AM,Tripura,-,-,32927,391,33346,TRIPURA
11016,1/26/2021,8:00 AM,Uttarakhand,-,-,92544,1635,95702,UTTARAKHAND
11017,1/26/2021,8:00 AM,Uttar Pradesh,-,-,583470,8624,598907,UTTAR PRADESH
11018,1/26/2021,8:00 AM,West Bengal,-,-,552082,10122,568355,WEST BENGAL
11019,1/27/2021,8:00 AM,Andhra Pradesh,-,-,878731,7150,887238,ANDHRA PRADESH
11020,1/27/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4917,62,4994,ANDAMAN AND NICOBAR ISLANDS
11021,1/27/2021,8:00 AM,Arunachal Pradesh,-,-,16751,56,16821,ARUNACHAL PRADESH
11022,1/27/2021,8:00 AM,Assam,-,-,213763,1079,217025,ASSAM
11023,1/27/2021,8:00 AM,Bihar,-,-,255174,1486,258996,BIHAR
11024,1/27/2021,8:00 AM,Chandigarh,-,-,20302,334,20775,CHANDIGARH
11025,1/27/2021,8:00 AM,Chhattisgarh,-,-,288764,3644,297429,CHHATTISGARH
11026,1/27/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3395,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11027,1/27/2021,8:00 AM,Delhi,-,-,621783,10820,634229,DELHI
11028,1/27/2021,8:00 AM,Goa,-,-,51510,763,53047,GOA
11029,1/27/2021,8:00 AM,Gujarat,-,-,251400,4381,259867,GUJARAT
11030,1/27/2021,8:00 AM,Haryana,-,-,263119,3014,267417,HARYANA
11031,1/27/2021,8:00 AM,Himachal Pradesh,-,-,55923,973,57257,HIMACHAL PRADESH
11032,1/27/2021,8:00 AM,Jammu and Kashmir,-,-,121124,1930,124157,JAMMU AND KASHMIR
11033,1/27/2021,8:00 AM,Jharkhand,-,-,116589,1064,118425,JHARKHAND
11034,1/27/2021,8:00 AM,Karnataka,-,-,918099,12204,936955,KARNATAKA
11035,1/27/2021,8:00 AM,Kerala,-,-,824446,3643,899932,KERALA
11036,1/27/2021,8:00 AM,Lakshadweep,-,-,0,0,69,LAKSHADWEEP
11037,1/27/2021,8:00 AM,Ladakh,-,-,9508,129,9688,LADAKH
11038,1/27/2021,8:00 AM,Madhya Pradesh,-,-,247073,3793,254085,MADHYA PRADESH
11039,1/27/2021,8:00 AM,Maharashtra,-,-,1917450,50862,2013353,MAHARASHTRA
11040,1/27/2021,8:00 AM,Manipur,-,-,28463,369,29003,MANIPUR
11041,1/27/2021,8:00 AM,Meghalaya,-,-,13496,146,13740,MEGHALAYA
11042,1/27/2021,8:00 AM,Mizoram,-,-,4303,9,4359,MIZORAM
11043,1/27/2021,8:00 AM,Nagaland,-,-,11898,88,12081,NAGALAND
11044,1/27/2021,8:00 AM,Odisha,-,-,331427,1906,334529,ODISHA
11045,1/27/2021,8:00 AM,Puducherry,-,-,37970,645,38910,PUDUCHERRY
11046,1/27/2021,8:00 AM,Punjab,-,-,164541,5571,172218,PUNJAB
11047,1/27/2021,8:00 AM,Rajasthan,-,-,311374,2760,316970,RAJASTHAN
11048,1/27/2021,8:00 AM,Sikkim,-,-,5841,133,6078,SIKKIM
11049,1/27/2021,8:00 AM,Tamil Nadu,-,-,818742,12325,835803,TAMIL NADU
11050,1/27/2021,8:00 AM,Telengana,-,-,289325,1593,293737,TELENGANA
11051,1/27/2021,8:00 AM,Tripura,-,-,32931,391,33346,TRIPURA
11052,1/27/2021,8:00 AM,Uttarakhand,-,-,92650,1636,95741,UTTARAKHAND
11053,1/27/2021,8:00 AM,Uttar Pradesh,-,-,584039,8632,599208,UTTAR PRADESH
11054,1/27/2021,8:00 AM,West Bengal,-,-,552491,10131,568650,WEST BENGAL
11055,1/28/2021,8:00 AM,Andhra Pradesh,-,-,878828,7152,887349,ANDHRA PRADESH
11056,1/28/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4922,62,4994,ANDAMAN AND NICOBAR ISLANDS
11057,1/28/2021,8:00 AM,Arunachal Pradesh,-,-,16753,56,16824,ARUNACHAL PRADESH
11058,1/28/2021,8:00 AM,Assam,-,-,213857,1081,217042,ASSAM
11059,1/28/2021,8:00 AM,Bihar,-,-,256014,1490,259149,BIHAR
11060,1/28/2021,8:00 AM,Chandigarh,-,-,20339,334,20819,CHANDIGARH
11061,1/28/2021,8:00 AM,Chhattisgarh,-,-,289708,3647,297868,CHHATTISGARH
11062,1/28/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3396,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11063,1/28/2021,8:00 AM,Delhi,-,-,621995,10829,634325,DELHI
11064,1/28/2021,8:00 AM,Goa,-,-,51600,763,53100,GOA
11065,1/28/2021,8:00 AM,Gujarat,-,-,251862,4382,260220,GUJARAT
11066,1/28/2021,8:00 AM,Haryana,-,-,263236,3014,267504,HARYANA
11067,1/28/2021,8:00 AM,Himachal Pradesh,-,-,55991,974,57296,HIMACHAL PRADESH
11068,1/28/2021,8:00 AM,Jammu and Kashmir,-,-,121253,1931,124234,JAMMU AND KASHMIR
11069,1/28/2021,8:00 AM,Jharkhand,-,-,116706,1066,118495,JHARKHAND
11070,1/28/2021,8:00 AM,Karnataka,-,-,918859,12207,937383,KARNATAKA
11071,1/28/2021,8:00 AM,Kerala,-,-,829452,3663,905591,KERALA
11072,1/28/2021,8:00 AM,Lakshadweep,-,-,0,0,69,LAKSHADWEEP
11073,1/28/2021,8:00 AM,Ladakh,-,-,9511,129,9688,LADAKH
11074,1/28/2021,8:00 AM,Madhya Pradesh,-,-,247418,3799,254270,MADHYA PRADESH
11075,1/28/2021,8:00 AM,Maharashtra,-,-,1920006,50894,2015524,MAHARASHTRA
11076,1/28/2021,8:00 AM,Manipur,-,-,28476,370,29007,MANIPUR
11077,1/28/2021,8:00 AM,Meghalaya,-,-,13506,146,13741,MEGHALAYA
11078,1/28/2021,8:00 AM,Mizoram,-,-,4311,9,4362,MIZORAM
11079,1/28/2021,8:00 AM,Nagaland,-,-,11938,88,12083,NAGALAND
11080,1/28/2021,8:00 AM,Odisha,-,-,331535,1906,334667,ODISHA
11081,1/28/2021,8:00 AM,Puducherry,-,-,38006,646,38934,PUDUCHERRY
11082,1/28/2021,8:00 AM,Punjab,-,-,164745,5581,172406,PUNJAB
11083,1/28/2021,8:00 AM,Rajasthan,-,-,311679,2761,317104,RAJASTHAN
11084,1/28/2021,8:00 AM,Sikkim,-,-,5844,133,6079,SIKKIM
11085,1/28/2021,8:00 AM,Tamil Nadu,-,-,819306,12333,836315,TAMIL NADU
11086,1/28/2021,8:00 AM,Telengana,-,-,289631,1594,293923,TELENGANA
11087,1/28/2021,8:00 AM,Tripura,-,-,32934,391,33346,TRIPURA
11088,1/28/2021,8:00 AM,Uttarakhand,-,-,92748,1639,95826,UTTARAKHAND
11089,1/28/2021,8:00 AM,Uttar Pradesh,-,-,584372,8636,599376,UTTAR PRADESH
11090,1/28/2021,8:00 AM,West Bengal,-,-,552877,10139,568884,WEST BENGAL
11091,1/29/2021,8:00 AM,Andhra Pradesh,-,-,878956,7152,887466,ANDHRA PRADESH
11092,1/29/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4924,62,4994,ANDAMAN AND NICOBAR ISLANDS
11093,1/29/2021,8:00 AM,Arunachal Pradesh,-,-,16756,56,16827,ARUNACHAL PRADESH
11094,1/29/2021,8:00 AM,Assam,-,-,213952,1081,217071,ASSAM
11095,1/29/2021,8:00 AM,Bihar,-,-,256679,1492,259214,BIHAR
11096,1/29/2021,8:00 AM,Chandigarh,-,-,20363,334,20855,CHANDIGARH
11097,1/29/2021,8:00 AM,Chhattisgarh,-,-,296187,3682,304319,CHHATTISGARH
11098,1/29/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3397,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11099,1/29/2021,8:00 AM,Delhi,-,-,622114,10835,634524,DELHI
11100,1/29/2021,8:00 AM,Goa,-,-,51652,765,53185,GOA
11101,1/29/2021,8:00 AM,Gujarat,-,-,252464,4384,260566,GUJARAT
11102,1/29/2021,8:00 AM,Haryana,-,-,263347,3014,267601,HARYANA
11103,1/29/2021,8:00 AM,Himachal Pradesh,-,-,56043,974,57356,HIMACHAL PRADESH
11104,1/29/2021,8:00 AM,Jammu and Kashmir,-,-,121402,1932,124297,JAMMU AND KASHMIR
11105,1/29/2021,8:00 AM,Jharkhand,-,-,116818,1069,118557,JHARKHAND
11106,1/29/2021,8:00 AM,Karnataka,-,-,919503,12209,937933,KARNATAKA
11107,1/29/2021,8:00 AM,Kerala,-,-,835046,3682,911362,KERALA
11108,1/29/2021,8:00 AM,Lakshadweep,-,-,0,0,69,LAKSHADWEEP
11109,1/29/2021,8:00 AM,Ladakh,-,-,9513,129,9705,LADAKH
11110,1/29/2021,8:00 AM,Madhya Pradesh,-,-,247739,3802,254496,MADHYA PRADESH
11111,1/29/2021,8:00 AM,Maharashtra,-,-,1923187,50944,2018413,MAHARASHTRA
11112,1/29/2021,8:00 AM,Manipur,-,-,28499,370,29022,MANIPUR
11113,1/29/2021,8:00 AM,Meghalaya,-,-,13513,146,13749,MEGHALAYA
11114,1/29/2021,8:00 AM,Mizoram,-,-,4313,9,4363,MIZORAM
11115,1/29/2021,8:00 AM,Nagaland,-,-,11944,88,12084,NAGALAND
11116,1/29/2021,8:00 AM,Odisha,-,-,331667,1906,334780,ODISHA
11117,1/29/2021,8:00 AM,Puducherry,-,-,38035,647,38973,PUDUCHERRY
11118,1/29/2021,8:00 AM,Punjab,-,-,164937,5590,172606,PUNJAB
11119,1/29/2021,8:00 AM,Rajasthan,-,-,311867,2763,317189,RAJASTHAN
11120,1/29/2021,8:00 AM,Sikkim,-,-,5847,133,6084,SIKKIM
11121,1/29/2021,8:00 AM,Tamil Nadu,-,-,819850,12339,836818,TAMIL NADU
11122,1/29/2021,8:00 AM,Telengana,-,-,289987,1596,294120,TELENGANA
11123,1/29/2021,8:00 AM,Tripura,-,-,32936,391,33348,TRIPURA
11124,1/29/2021,8:00 AM,Uttarakhand,-,-,92928,1642,95908,UTTARAKHAND
11125,1/29/2021,8:00 AM,Uttar Pradesh,-,-,584752,8642,599624,UTTAR PRADESH
11126,1/29/2021,8:00 AM,West Bengal,-,-,553244,10148,569173,WEST BENGAL
11127,1/30/2021,8:00 AM,Andhra Pradesh,-,-,879131,7152,887591,ANDHRA PRADESH
11128,1/30/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4927,62,4994,ANDAMAN AND NICOBAR ISLANDS
11129,1/30/2021,8:00 AM,Arunachal Pradesh,-,-,16758,56,16827,ARUNACHAL PRADESH
11130,1/30/2021,8:00 AM,Assam,-,-,214054,1081,217091,ASSAM
11131,1/30/2021,8:00 AM,Bihar,-,-,256857,1495,259373,BIHAR
11132,1/30/2021,8:00 AM,Chandigarh,-,-,20389,334,20882,CHANDIGARH
11133,1/30/2021,8:00 AM,Chhattisgarh,-,-,296642,3689,304689,CHHATTISGARH
11134,1/30/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3388,2,3398,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11135,1/30/2021,8:00 AM,Delhi,-,-,622381,10841,634773,DELHI
11136,1/30/2021,8:00 AM,Goa,-,-,51755,766,53263,GOA
11137,1/30/2021,8:00 AM,Gujarat,-,-,252927,4385,260901,GUJARAT
11138,1/30/2021,8:00 AM,Haryana,-,-,263501,3015,267708,HARYANA
11139,1/30/2021,8:00 AM,Himachal Pradesh,-,-,56083,974,57400,HIMACHAL PRADESH
11140,1/30/2021,8:00 AM,Jammu and Kashmir,-,-,121617,1933,124373,JAMMU AND KASHMIR
11141,1/30/2021,8:00 AM,Jharkhand,-,-,116904,1070,118602,JHARKHAND
11142,1/30/2021,8:00 AM,Karnataka,-,-,920110,12211,938401,KARNATAKA
11143,1/30/2021,8:00 AM,Kerala,-,-,841444,3704,917630,KERALA
11144,1/30/2021,8:00 AM,Lakshadweep,-,-,14,0,70,LAKSHADWEEP
11145,1/30/2021,8:00 AM,Ladakh,-,-,9517,129,9714,LADAKH
11146,1/30/2021,8:00 AM,Madhya Pradesh,-,-,248036,3805,254667,MADHYA PRADESH
11147,1/30/2021,8:00 AM,Maharashtra,-,-,1925800,51000,2021184,MAHARASHTRA
11148,1/30/2021,8:00 AM,Manipur,-,-,28524,371,29037,MANIPUR
11149,1/30/2021,8:00 AM,Meghalaya,-,-,13524,146,13753,MEGHALAYA
11150,1/30/2021,8:00 AM,Mizoram,-,-,4318,9,4366,MIZORAM
11151,1/30/2021,8:00 AM,Nagaland,-,-,11947,88,12088,NAGALAND
11152,1/30/2021,8:00 AM,Odisha,-,-,331824,1906,334850,ODISHA
11153,1/30/2021,8:00 AM,Puducherry,-,-,38062,647,39004,PUDUCHERRY
11154,1/30/2021,8:00 AM,Punjab,-,-,165145,5601,172860,PUNJAB
11155,1/30/2021,8:00 AM,Rajasthan,-,-,312132,2765,317292,RAJASTHAN
11156,1/30/2021,8:00 AM,Sikkim,-,-,5855,133,6085,SIKKIM
11157,1/30/2021,8:00 AM,Tamil Nadu,-,-,820381,12345,837327,TAMIL NADU
11158,1/30/2021,8:00 AM,Telengana,-,-,290354,1598,294306,TELENGANA
11159,1/30/2021,8:00 AM,Tripura,-,-,32938,391,33350,TRIPURA
11160,1/30/2021,8:00 AM,Uttarakhand,-,-,93055,1642,95986,UTTARAKHAND
11161,1/30/2021,8:00 AM,Uttar Pradesh,-,-,585273,8646,599837,UTTAR PRADESH
11162,1/30/2021,8:00 AM,West Bengal,-,-,553593,10155,569459,WEST BENGAL
11163,1/31/2021,8:00 AM,Andhra Pradesh,-,-,879278,7153,887720,ANDHRA PRADESH
11164,1/31/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4928,62,4994,ANDAMAN AND NICOBAR ISLANDS
11165,1/31/2021,8:00 AM,Arunachal Pradesh,-,-,16758,56,16828,ARUNACHAL PRADESH
11166,1/31/2021,8:00 AM,Assam,-,-,214124,1082,217120,ASSAM
11167,1/31/2021,8:00 AM,Bihar,-,-,257021,1499,259496,BIHAR
11168,1/31/2021,8:00 AM,Chandigarh,-,-,20414,334,20899,CHANDIGARH
11169,1/31/2021,8:00 AM,Chhattisgarh,-,-,297144,3698,305102,CHHATTISGARH
11170,1/31/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3390,2,3398,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11171,1/31/2021,8:00 AM,Delhi,-,-,622671,10849,634956,DELHI
11172,1/31/2021,8:00 AM,Goa,-,-,51831,766,53356,GOA
11173,1/31/2021,8:00 AM,Gujarat,-,-,253368,4387,261224,GUJARAT
11174,1/31/2021,8:00 AM,Haryana,-,-,263654,3017,267805,HARYANA
11175,1/31/2021,8:00 AM,Himachal Pradesh,-,-,56135,976,57494,HIMACHAL PRADESH
11176,1/31/2021,8:00 AM,Jammu and Kashmir,-,-,121752,1936,124449,JAMMU AND KASHMIR
11177,1/31/2021,8:00 AM,Jharkhand,-,-,117004,1071,118651,JHARKHAND
11178,1/31/2021,8:00 AM,Karnataka,-,-,920657,12213,938865,KARNATAKA
11179,1/31/2021,8:00 AM,Kerala,-,-,848476,3722,923912,KERALA
11180,1/31/2021,8:00 AM,Lakshadweep,-,-,30,0,79,LAKSHADWEEP
11181,1/31/2021,8:00 AM,Ladakh,-,-,9519,130,9719,LADAKH
11182,1/31/2021,8:00 AM,Madhya Pradesh,-,-,248319,3807,254886,MADHYA PRADESH
11183,1/31/2021,8:00 AM,Maharashtra,-,-,1927335,51042,2023814,MAHARASHTRA
11184,1/31/2021,8:00 AM,Manipur,-,-,28545,371,29052,MANIPUR
11185,1/31/2021,8:00 AM,Meghalaya,-,-,13541,146,13761,MEGHALAYA
11186,1/31/2021,8:00 AM,Mizoram,-,-,4323,9,4372,MIZORAM
11187,1/31/2021,8:00 AM,Nagaland,-,-,11950,88,12090,NAGALAND
11188,1/31/2021,8:00 AM,Odisha,-,-,331962,1906,334958,ODISHA
11189,1/31/2021,8:00 AM,Puducherry,-,-,38094,647,39047,PUDUCHERRY
11190,1/31/2021,8:00 AM,Punjab,-,-,165291,5609,173084,PUNJAB
11191,1/31/2021,8:00 AM,Rajasthan,-,-,312370,2766,317396,RAJASTHAN
11192,1/31/2021,8:00 AM,Sikkim,-,-,5861,133,6088,SIKKIM
11193,1/31/2021,8:00 AM,Tamil Nadu,-,-,820907,12350,837832,TAMIL NADU
11194,1/31/2021,8:00 AM,Telengana,-,-,290630,1599,294469,TELENGANA
11195,1/31/2021,8:00 AM,Tripura,-,-,32939,391,33351,TRIPURA
11196,1/31/2021,8:00 AM,Uttarakhand,-,-,93223,1643,96068,UTTARAKHAND
11197,1/31/2021,8:00 AM,Uttar Pradesh,-,-,585747,8650,600079,UTTAR PRADESH
11198,1/31/2021,8:00 AM,West Bengal,-,-,553934,10164,569769,WEST BENGAL
11199,2/1/2021,8:00 AM,Andhra Pradesh,-,-,879405,7153,887836,ANDHRA PRADESH
11200,2/1/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4928,62,4994,ANDAMAN AND NICOBAR ISLANDS
11201,2/1/2021,8:00 AM,Arunachal Pradesh,-,-,16759,56,16828,ARUNACHAL PRADESH
11202,2/1/2021,8:00 AM,Assam,-,-,214178,1082,217141,ASSAM
11203,2/1/2021,8:00 AM,Bihar,-,-,257169,1501,259563,BIHAR
11204,2/1/2021,8:00 AM,Chandigarh,-,-,20426,334,20925,CHANDIGARH
11205,2/1/2021,8:00 AM,Chhattisgarh,-,-,297339,3701,305367,CHHATTISGARH
11206,2/1/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3390,2,3398,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11207,2/1/2021,8:00 AM,Delhi,-,-,622882,10853,635096,DELHI
11208,2/1/2021,8:00 AM,Goa,-,-,51891,768,53409,GOA
11209,2/1/2021,8:00 AM,Gujarat,-,-,253703,4387,261540,GUJARAT
11210,2/1/2021,8:00 AM,Haryana,-,-,263764,3018,267897,HARYANA
11211,2/1/2021,8:00 AM,Himachal Pradesh,-,-,56167,979,56557,HIMACHAL PRADESH
11212,2/1/2021,8:00 AM,Jammu and Kashmir,-,-,121822,1936,124506,JAMMU AND KASHMIR
11213,2/1/2021,8:00 AM,Jharkhand,-,-,117067,1072,118692,JHARKHAND
11214,2/1/2021,8:00 AM,Karnataka,-,-,921122,12217,939387,KARNATAKA
11215,2/1/2021,8:00 AM,Kerala,-,-,854206,3743,929178,KERALA
11216,2/1/2021,8:00 AM,Lakshadweep,-,-,49,0,87,LAKSHADWEEP
11217,2/1/2021,8:00 AM,Ladakh,-,-,9523,130,9720,LADAKH
11218,2/1/2021,8:00 AM,Madhya Pradesh,-,-,248637,3810,255112,MADHYA PRADESH
11219,2/1/2021,8:00 AM,Maharashtra,-,-,1929005,51082,2026399,MAHARASHTRA
11220,2/1/2021,8:00 AM,Manipur,-,-,28553,371,29068,MANIPUR
11221,2/1/2021,8:00 AM,Meghalaya,-,-,13550,146,13764,MEGHALAYA
11222,2/1/2021,8:00 AM,Mizoram,-,-,4330,9,4372,MIZORAM
11223,2/1/2021,8:00 AM,Nagaland,-,-,11950,88,12094,NAGALAND
11224,2/1/2021,8:00 AM,Odisha,-,-,332103,1906,335072,ODISHA
11225,2/1/2021,8:00 AM,Puducherry,-,-,38135,648,39068,PUDUCHERRY
11226,2/1/2021,8:00 AM,Punjab,-,-,165533,5615,173276,PUNJAB
11227,2/1/2021,8:00 AM,Rajasthan,-,-,312564,2766,317491,RAJASTHAN
11228,2/1/2021,8:00 AM,Sikkim,-,-,5870,134,6090,SIKKIM
11229,2/1/2021,8:00 AM,Tamil Nadu,-,-,821430,12356,838340,TAMIL NADU
11230,2/1/2021,8:00 AM,Telengana,-,-,290894,1601,294587,TELENGANA
11231,2/1/2021,8:00 AM,Tripura,-,-,32941,391,33351,TRIPURA
11232,2/1/2021,8:00 AM,Uttarakhand,-,-,93310,1644,96129,UTTARAKHAND
11233,2/1/2021,8:00 AM,Uttar Pradesh,-,-,586116,8658,600299,UTTAR PRADESH
11234,2/1/2021,8:00 AM,West Bengal,-,-,554272,10173,569998,WEST BENGAL
11235,2/2/2021,8:00 AM,Andhra Pradesh,-,-,879504,7154,887900,ANDHRA PRADESH
11236,2/2/2021,8:00 AM,Andaman and Nicobar Islands,-,-,4932,62,4994,ANDAMAN AND NICOBAR ISLANDS
11237,2/2/2021,8:00 AM,Arunachal Pradesh,-,-,16762,56,16828,ARUNACHAL PRADESH
11238,2/2/2021,8:00 AM,Assam,-,-,214248,1083,217154,ASSAM
11239,2/2/2021,8:00 AM,Bihar,-,-,257306,1503,259660,BIHAR
11240,2/2/2021,8:00 AM,Chandigarh,-,-,20447,334,20957,CHANDIGARH
11241,2/2/2021,8:00 AM,Chhattisgarh,-,-,297859,3706,305689,CHHATTISGARH
11242,2/2/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,3391,2,3398,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
11243,2/2/2021,8:00 AM,Delhi,-,-,623096,10856,635217,DELHI
11244,2/2/2021,8:00 AM,Goa,-,-,51977,768,53469,GOA
11245,2/2/2021,8:00 AM,Gujarat,-,-,254109,4388,261838,GUJARAT
11246,2/2/2021,8:00 AM,Haryana,-,-,263886,3022,267989,HARYANA
